EURUSD_date,DEbond_date,USbond_date,EUR_open,EUR_close,EUR_delta,USbond_open,USbond_close,USbond_delta,DEbond_open,DEbond_close,DEbond_delta
7/19/2013,7/26/2013,7/26/2013,1.31,1.31,-0.01,2.48,2.56,-0.09,1.52,1.67,-0.15
7/26/2013,8/2/2013,8/2/2013,1.31,1.33,-0.01,2.56,2.60,-0.04,1.65,1.65,0.00
8/2/2013,8/9/2013,8/9/2013,1.33,1.33,0.00,2.62,2.58,0.04,1.64,1.68,-0.04
8/9/2013,8/16/2013,8/16/2013,1.33,1.33,-0.01,2.59,2.83,-0.24,1.68,1.88,-0.20
8/16/2013,8/23/2013,8/23/2013,1.33,1.33,0.00,2.85,2.82,0.03,1.91,1.93,-0.03
8/23/2013,8/30/2013,8/30/2013,1.33,1.34,-0.01,2.82,2.75,0.07,1.93,1.86,0.07
8/30/2013,9/6/2013,9/6/2013,1.34,1.32,0.02,2.84,2.94,-0.10,1.90,1.95,-0.06
9/6/2013,9/13/2013,9/13/2013,1.32,1.32,0.00,2.90,2.90,0.00,1.96,1.98,-0.02
9/13/2013,9/20/2013,9/20/2013,1.32,1.33,-0.01,2.81,2.73,0.08,1.94,1.95,-0.01
9/20/2013,9/27/2013,9/27/2013,1.34,1.35,-0.02,2.74,2.62,0.12,1.95,1.78,0.17
9/27/2013,10/4/2013,10/4/2013,1.35,1.35,0.00,2.60,2.65,-0.05,1.76,1.84,-0.09
10/4/2013,10/11/2013,10/11/2013,1.35,1.36,-0.01,2.62,2.68,-0.06,1.82,1.87,-0.05
10/11/2013,10/18/2013,10/18/2013,1.36,1.36,0.00,2.72,2.59,0.13,1.85,1.83,0.02
10/18/2013,10/25/2013,10/25/2013,1.36,1.37,-0.01,2.59,2.51,0.09,1.84,1.76,0.09
10/25/2013,11/1/2013,11/1/2013,1.37,1.38,-0.01,2.52,2.62,-0.10,1.76,1.69,0.07
11/1/2013,11/8/2013,11/8/2013,1.38,1.35,0.03,2.61,2.74,-0.13,1.69,1.76,-0.07
11/8/2013,11/15/2013,11/15/2013,1.35,1.34,0.01,2.76,2.71,0.05,1.75,1.71,0.04
11/15/2013,11/22/2013,11/22/2013,1.34,1.35,-0.01,2.70,2.75,-0.05,1.70,1.75,-0.05
11/22/2013,11/29/2013,11/29/2013,1.35,1.35,-0.01,2.76,2.74,0.02,1.75,1.69,0.05
11/29/2013,12/6/2013,12/6/2013,1.36,1.36,0.00,2.78,2.88,-0.10,1.70,1.84,-0.14
12/6/2013,12/13/2013,12/13/2013,1.36,1.37,-0.01,2.85,2.87,-0.02,1.85,1.83,0.02
12/13/2013,12/20/2013,12/20/2013,1.37,1.37,0.00,2.85,2.89,-0.04,1.82,1.87,-0.05
12/20/2013,12/27/2013,12/27/2013,1.37,1.37,0.01,2.92,3.01,-0.09,1.88,1.95,-0.07
12/27/2013,1/3/2014,1/3/2014,1.37,1.37,-0.01,2.99,3.00,0.00,1.96,1.94,0.02
1/3/2014,1/10/2014,1/10/2014,1.38,1.36,0.02,2.98,2.87,0.11,1.93,1.85,0.08
1/10/2014,1/17/2014,1/17/2014,1.36,1.37,-0.01,2.86,2.83,0.03,1.85,1.76,0.09
1/17/2014,1/24/2014,1/24/2014,1.37,1.35,0.01,2.84,2.74,0.10,1.75,1.65,0.09
1/24/2014,1/31/2014,1/31/2014,1.35,1.37,-0.01,2.75,2.67,0.08,1.67,1.66,0.01
1/31/2014,2/7/2014,2/7/2014,1.37,1.35,0.02,2.67,2.68,-0.01,1.66,1.66,0.00
2/7/2014,2/14/2014,2/14/2014,1.35,1.36,-0.02,2.68,2.75,-0.07,1.66,1.68,-0.02
2/14/2014,2/21/2014,2/21/2014,1.36,1.37,-0.01,2.73,2.73,0.00,1.69,1.67,0.02
2/21/2014,2/28/2014,2/28/2014,1.37,1.37,0.00,2.74,2.66,0.08,1.66,1.63,0.04
2/28/2014,3/7/2014,3/7/2014,1.37,1.38,-0.01,2.61,2.79,-0.18,1.58,1.66,-0.07
3/7/2014,3/14/2014,3/14/2014,1.38,1.39,-0.01,2.80,2.65,0.16,1.63,1.55,0.08
3/14/2014,3/21/2014,3/21/2014,1.39,1.39,0.00,2.67,2.75,-0.08,1.54,1.63,-0.09
3/21/2014,3/28/2014,3/28/2014,1.39,1.38,0.01,2.77,2.71,0.06,1.64,1.55,0.09
3/28/2014,4/4/2014,4/4/2014,1.38,1.38,0.00,2.74,2.73,0.02,1.55,1.55,-0.01
4/4/2014,4/11/2014,4/11/2014,1.38,1.37,0.01,2.73,2.62,0.11,1.54,1.51,0.03
4/11/2014,4/18/2014,4/18/2014,1.37,1.39,-0.02,2.64,2.72,-0.08,1.50,1.52,-0.01
4/18/2014,4/25/2014,4/25/2014,1.39,1.38,0.00,2.72,2.67,0.06,1.53,1.48,0.04
4/25/2014,5/2/2014,5/2/2014,1.38,1.38,0.00,2.68,2.59,0.09,1.49,1.45,0.04
5/2/2014,5/9/2014,5/9/2014,1.38,1.39,0.00,2.58,2.62,-0.05,1.45,1.46,0.00
5/9/2014,5/16/2014,5/16/2014,1.39,1.38,0.01,2.65,2.52,0.13,1.47,1.33,0.14
5/16/2014,5/23/2014,5/23/2014,1.38,1.37,0.01,2.52,2.53,-0.01,1.32,1.41,-0.09
5/23/2014,5/30/2014,5/30/2014,1.37,1.36,0.01,2.54,2.46,0.08,1.42,1.36,0.06
5/30/2014,6/6/2014,6/6/2014,1.36,1.36,0.00,2.50,2.60,-0.10,1.36,1.35,0.01
6/6/2014,6/13/2014,6/13/2014,1.36,1.36,0.00,2.62,2.60,0.01,1.36,1.36,0.00
6/13/2014,6/20/2014,6/20/2014,1.36,1.35,0.01,2.58,2.62,-0.04,1.36,1.35,0.01
6/20/2014,6/27/2014,6/27/2014,1.35,1.36,-0.01,2.60,2.53,0.07,1.35,1.26,0.09
6/27/2014,7/4/2014,7/4/2014,1.36,1.36,-0.01,2.52,2.64,-0.12,1.26,1.27,0.00
7/4/2014,7/11/2014,7/11/2014,1.36,1.36,0.01,2.63,2.52,0.11,1.26,1.21,0.06
7/11/2014,7/18/2014,7/18/2014,1.36,1.36,0.00,2.53,2.48,0.05,1.21,1.16,0.06
7/18/2014,7/25/2014,7/25/2014,1.36,1.35,0.01,2.48,2.47,0.02,1.16,1.15,0.01
7/25/2014,8/1/2014,8/1/2014,1.35,1.34,0.01,2.48,2.50,-0.02,1.16,1.13,0.02
8/1/2014,8/8/2014,8/8/2014,1.34,1.34,0.00,2.50,2.42,0.08,1.14,1.05,0.09
8/8/2014,8/15/2014,8/15/2014,1.34,1.34,0.00,2.44,2.35,0.09,1.07,0.96,0.12
8/15/2014,8/22/2014,8/22/2014,1.34,1.34,0.00,2.37,2.40,-0.04,0.99,0.98,0.00
8/22/2014,8/29/2014,8/29/2014,1.34,1.32,0.01,2.39,2.34,0.05,0.96,0.89,0.07
8/29/2014,9/5/2014,9/5/2014,1.32,1.31,0.01,2.39,2.46,-0.07,0.89,0.93,-0.04
9/5/2014,9/12/2014,9/12/2014,1.31,1.30,0.02,2.44,2.61,-0.18,0.93,1.08,-0.15
9/12/2014,9/19/2014,9/19/2014,1.30,1.29,0.00,2.61,2.59,0.02,1.09,1.04,0.04
9/19/2014,9/26/2014,9/26/2014,1.30,1.28,0.01,2.56,2.53,0.03,1.02,0.97,0.05
9/26/2014,10/3/2014,10/3/2014,1.28,1.27,0.01,2.50,2.45,0.05,0.97,0.90,0.07
10/3/2014,10/10/2014,10/10/2014,1.27,1.25,0.02,2.43,2.31,0.13,0.91,0.89,0.03
10/10/2014,10/17/2014,10/17/2014,1.25,1.26,-0.01,2.19,2.20,0.00,0.88,0.86,0.02
10/17/2014,10/24/2014,10/24/2014,1.26,1.28,-0.01,2.19,2.28,-0.09,0.86,0.89,-0.04
10/24/2014,10/31/2014,10/31/2014,1.28,1.27,0.01,2.26,2.33,-0.07,0.90,0.84,0.06
10/31/2014,11/7/2014,11/7/2014,1.27,1.25,0.02,2.33,2.31,0.01,0.82,0.82,0.00
11/7/2014,11/14/2014,11/14/2014,1.25,1.25,0.01,2.29,2.32,-0.02,0.82,0.79,0.03
11/14/2014,11/21/2014,11/21/2014,1.25,1.25,-0.01,2.31,2.32,0.00,0.77,0.77,0.00
11/21/2014,11/28/2014,11/28/2014,1.25,1.24,0.01,2.33,2.19,0.14,0.77,0.70,0.07
11/28/2014,12/5/2014,12/5/2014,1.24,1.24,-0.01,2.16,2.31,-0.15,0.70,0.78,-0.09
12/5/2014,12/12/2014,12/12/2014,1.24,1.23,0.02,2.31,2.10,0.21,0.78,0.63,0.16
12/12/2014,12/19/2014,12/19/2014,1.23,1.25,-0.02,2.13,2.18,-0.04,0.63,0.60,0.04
12/19/2014,12/26/2014,12/26/2014,1.25,1.22,0.02,2.19,2.25,-0.06,0.59,0.59,0.00
12/26/2014,1/2/2015,1/2/2015,1.22,1.22,0.00,2.22,2.12,0.10,0.59,0.50,0.09
1/2/2015,1/9/2015,1/9/2015,1.22,1.20,0.02,2.10,1.97,0.13,0.51,0.49,0.01
1/9/2015,1/16/2015,1/16/2015,1.19,1.18,0.01,1.96,1.81,0.15,0.49,0.46,0.04
1/16/2015,1/23/2015,1/23/2015,1.19,1.16,0.03,1.83,1.82,0.01,0.46,0.37,0.10
1/23/2015,1/30/2015,1/30/2015,1.16,1.12,0.04,1.81,1.67,0.14,0.34,0.30,0.04
1/30/2015,2/6/2015,2/6/2015,1.11,1.13,-0.02,1.67,1.94,-0.27,0.32,0.38,-0.06
2/6/2015,2/13/2015,2/13/2015,1.13,1.13,0.00,1.92,2.05,-0.13,0.36,0.34,0.02
2/13/2015,2/20/2015,2/20/2015,1.13,1.14,-0.01,2.01,2.11,-0.11,0.35,0.37,-0.02
2/20/2015,2/27/2015,2/27/2015,1.14,1.14,0.00,2.10,1.99,0.11,0.39,0.33,0.06
2/27/2015,3/6/2015,3/6/2015,1.14,1.12,0.02,2.02,2.24,-0.23,0.34,0.39,-0.06
3/6/2015,3/13/2015,3/13/2015,1.12,1.08,0.03,2.23,2.12,0.11,0.38,0.26,0.12
3/13/2015,3/20/2015,3/20/2015,1.08,1.05,0.03,2.09,1.93,0.16,0.26,0.19,0.08
3/20/2015,3/27/2015,3/27/2015,1.05,1.08,-0.03,1.92,1.96,-0.04,0.17,0.21,-0.04
3/27/2015,4/3/2015,4/3/2015,1.08,1.09,0.00,1.95,1.91,0.04,0.20,0.20,0.00
4/3/2015,4/10/2015,4/10/2015,1.09,1.10,-0.01,1.83,1.95,-0.12,0.19,0.16,0.03
4/10/2015,4/17/2015,4/17/2015,1.10,1.06,0.04,1.94,1.87,0.07,0.15,0.08,0.07
4/17/2015,4/24/2015,4/24/2015,1.06,1.08,-0.02,1.86,1.91,-0.05,0.07,0.16,-0.09
4/24/2015,5/1/2015,5/1/2015,1.08,1.09,-0.01,1.90,2.11,-0.21,0.14,0.37,-0.23
5/1/2015,5/8/2015,5/8/2015,1.09,1.12,-0.03,2.12,2.15,-0.03,0.38,0.55,-0.17
5/8/2015,5/15/2015,5/15/2015,1.12,1.12,0.00,2.15,2.14,0.01,0.54,0.63,-0.09
5/15/2015,5/22/2015,5/22/2015,1.12,1.14,-0.02,2.15,2.21,-0.07,0.64,0.60,0.03
5/22/2015,5/29/2015,5/29/2015,1.14,1.10,0.04,2.20,2.12,0.08,0.60,0.49,0.11
5/29/2015,6/5/2015,6/5/2015,1.10,1.10,0.00,2.12,2.41,-0.28,0.49,0.84,-0.36
6/5/2015,6/12/2015,6/12/2015,1.10,1.11,-0.01,2.40,2.40,0.00,0.86,0.84,0.03
6/12/2015,6/19/2015,6/19/2015,1.11,1.13,-0.02,2.33,2.26,0.07,0.79,0.75,0.03
6/19/2015,6/26/2015,6/26/2015,1.12,1.13,-0.01,2.31,2.48,-0.17,0.81,0.92,-0.11
6/26/2015,7/3/2015,7/3/2015,1.14,1.12,0.02,2.33,2.38,-0.05,0.75,0.79,-0.04
7/3/2015,7/10/2015,7/10/2015,1.10,1.11,-0.01,2.30,2.40,-0.10,0.73,0.90,-0.17
7/10/2015,7/17/2015,7/17/2015,1.10,1.11,-0.01,2.38,2.35,0.04,0.89,0.79,0.10
7/17/2015,7/24/2015,7/24/2015,1.11,1.08,0.03,2.36,2.26,0.10,0.80,0.69,0.10
7/24/2015,7/31/2015,7/31/2015,1.08,1.10,-0.01,2.26,2.18,0.08,0.70,0.65,0.05
7/31/2015,8/7/2015,8/7/2015,1.10,1.10,0.00,2.20,2.17,0.03,0.66,0.66,-0.01
8/7/2015,8/14/2015,8/14/2015,1.10,1.10,0.00,2.19,2.20,-0.01,0.67,0.66,0.01
8/14/2015,8/21/2015,8/21/2015,1.10,1.11,-0.01,2.19,2.04,0.15,0.65,0.56,0.09
8/21/2015,8/28/2015,8/28/2015,1.11,1.14,-0.03,2.00,2.18,-0.18,0.54,0.74,-0.20
8/28/2015,9/4/2015,9/4/2015,1.14,1.12,0.02,2.17,2.13,0.04,0.74,0.67,0.07
9/4/2015,9/11/2015,9/11/2015,1.12,1.11,0.00,2.15,2.19,-0.04,0.66,0.66,0.01
9/11/2015,9/18/2015,9/18/2015,1.12,1.13,-0.02,2.18,2.13,0.05,0.66,0.66,0.00
9/18/2015,9/25/2015,9/25/2015,1.13,1.13,0.01,2.15,2.17,-0.02,0.66,0.65,0.01
9/25/2015,10/2/2015,10/2/2015,1.13,1.12,0.01,2.16,2.00,0.16,0.63,0.51,0.12
10/2/2015,10/9/2015,10/9/2015,1.12,1.12,0.00,1.99,2.09,-0.10,0.52,0.62,-0.10
10/9/2015,10/16/2015,10/16/2015,1.12,1.14,-0.01,2.06,2.04,0.02,0.61,0.55,0.06
10/16/2015,10/23/2015,10/23/2015,1.14,1.14,0.00,2.03,2.09,-0.06,0.55,0.51,0.04
10/23/2015,10/30/2015,10/30/2015,1.14,1.10,0.03,2.07,2.15,-0.07,0.51,0.52,-0.01
10/30/2015,11/6/2015,11/6/2015,1.10,1.10,0.00,2.14,2.33,-0.19,0.52,0.69,-0.18
11/6/2015,11/13/2015,11/13/2015,1.10,1.07,0.03,2.33,2.27,0.06,0.70,0.56,0.14
11/13/2015,11/20/2015,11/20/2015,1.07,1.08,0.00,2.25,2.26,-0.01,0.55,0.48,0.07
11/20/2015,11/27/2015,11/27/2015,1.07,1.06,0.01,2.27,2.22,0.05,0.49,0.46,0.03
11/27/2015,12/4/2015,12/4/2015,1.06,1.06,0.01,2.23,2.27,-0.04,0.46,0.68,-0.22
12/4/2015,12/11/2015,12/11/2015,1.06,1.09,-0.03,2.28,2.13,0.15,0.68,0.54,0.14
12/11/2015,12/18/2015,12/18/2015,1.09,1.10,-0.01,2.18,2.21,-0.03,0.56,0.55,0.01
12/18/2015,12/25/2015,12/25/2015,1.10,1.09,0.01,2.21,2.24,-0.03,0.57,0.63,-0.06
12/25/2015,1/1/2016,1/1/2016,1.09,1.10,-0.01,2.25,2.27,-0.02,0.61,0.63,-0.02
1/1/2016,1/8/2016,1/8/2016,1.10,1.09,0.01,2.24,2.12,0.12,0.57,0.51,0.06
1/8/2016,1/15/2016,1/15/2016,1.09,1.09,-0.01,2.13,2.04,0.09,0.53,0.47,0.05
1/15/2016,1/22/2016,1/22/2016,1.09,1.09,0.00,2.08,2.05,0.02,0.48,0.48,0.00
1/22/2016,1/29/2016,1/29/2016,1.09,1.08,0.01,2.05,1.92,0.13,0.48,0.33,0.16
1/29/2016,2/5/2016,2/5/2016,1.08,1.08,0.00,1.91,1.84,0.07,0.31,0.30,0.02
2/5/2016,2/12/2016,2/12/2016,1.08,1.12,-0.03,1.86,1.75,0.11,0.30,0.26,0.03
2/12/2016,2/19/2016,2/19/2016,1.11,1.13,-0.01,1.78,1.74,0.03,0.30,0.20,0.09
2/19/2016,2/26/2016,2/26/2016,1.12,1.11,0.01,1.76,1.77,-0.01,0.21,0.15,0.06
2/26/2016,3/4/2016,3/4/2016,1.11,1.09,0.02,1.75,1.88,-0.13,0.15,0.24,-0.09
3/4/2016,3/11/2016,3/11/2016,1.09,1.10,-0.01,1.88,1.99,-0.10,0.21,0.27,-0.06
3/11/2016,3/18/2016,3/18/2016,1.10,1.12,-0.02,1.97,1.88,0.09,0.27,0.21,0.06
3/18/2016,3/25/2016,3/25/2016,1.12,1.13,-0.01,1.88,1.90,-0.02,0.22,0.18,0.04
3/25/2016,4/1/2016,4/1/2016,1.13,1.12,0.01,1.91,1.78,0.12,0.18,0.15,0.03
4/1/2016,4/8/2016,4/8/2016,1.12,1.14,-0.02,1.75,1.72,0.04,0.12,0.10,0.02
4/8/2016,4/15/2016,4/15/2016,1.14,1.14,0.00,1.72,1.75,-0.03,0.10,0.13,-0.03
4/15/2016,4/22/2016,4/22/2016,1.14,1.13,0.01,1.73,1.89,-0.16,0.12,0.24,-0.12
4/22/2016,4/29/2016,4/29/2016,1.13,1.12,0.01,1.88,1.83,0.05,0.22,0.29,-0.07
4/29/2016,5/6/2016,5/6/2016,1.12,1.14,-0.02,1.82,1.78,0.04,0.27,0.15,0.12
5/6/2016,5/13/2016,5/13/2016,1.15,1.14,0.01,1.78,1.70,0.08,0.17,0.13,0.04
5/13/2016,5/20/2016,5/20/2016,1.14,1.13,0.01,1.71,1.85,-0.14,0.15,0.17,-0.02
5/20/2016,5/27/2016,5/27/2016,1.13,1.12,0.01,1.84,1.85,-0.01,0.16,0.15,0.02
5/27/2016,6/3/2016,6/3/2016,1.12,1.11,0.01,1.87,1.70,0.17,0.15,0.08,0.07
6/3/2016,6/10/2016,6/10/2016,1.11,1.14,-0.02,1.71,1.64,0.06,0.07,0.02,0.05
6/10/2016,6/17/2016,6/17/2016,1.14,1.13,0.01,1.62,1.61,0.01,0.01,0.03,-0.02
6/17/2016,6/24/2016,6/24/2016,1.12,1.13,0.00,1.65,1.57,0.08,0.04,-0.07,0.11
6/24/2016,7/1/2016,7/1/2016,1.13,1.11,0.02,1.51,1.46,0.05,-0.08,-0.12,0.04
7/1/2016,7/8/2016,7/8/2016,1.10,1.11,-0.01,1.42,1.36,0.05,-0.13,-0.18,0.05
7/8/2016,7/15/2016,7/15/2016,1.11,1.11,0.01,1.38,1.59,-0.20,-0.19,0.01,-0.19
7/15/2016,7/22/2016,7/22/2016,1.11,1.11,0.00,1.58,1.57,0.01,0.01,-0.02,0.03
7/22/2016,7/29/2016,7/29/2016,1.11,1.10,0.01,1.57,1.45,0.12,-0.02,-0.11,0.09
7/29/2016,8/5/2016,8/5/2016,1.10,1.12,-0.02,1.48,1.59,-0.11,-0.11,-0.06,-0.05
8/5/2016,8/12/2016,8/12/2016,1.12,1.11,0.01,1.59,1.51,0.08,-0.06,-0.11,0.05
8/12/2016,8/19/2016,8/19/2016,1.11,1.12,-0.01,1.51,1.58,-0.07,-0.10,-0.04,-0.05
8/19/2016,8/26/2016,8/26/2016,1.12,1.13,-0.02,1.60,1.62,-0.03,-0.04,-0.09,0.05
8/26/2016,9/2/2016,9/2/2016,1.13,1.12,0.01,1.62,1.60,0.02,-0.04,-0.03,-0.01
9/2/2016,9/9/2016,9/9/2016,1.12,1.12,0.00,1.61,1.67,-0.06,-0.05,0.00,-0.05
9/9/2016,9/16/2016,9/16/2016,1.12,1.12,-0.01,1.66,1.69,-0.02,0.02,0.01,0.02
9/16/2016,9/23/2016,9/23/2016,1.12,1.12,0.01,1.69,1.62,0.07,0.01,-0.08,0.08
9/23/2016,9/30/2016,9/30/2016,1.12,1.12,-0.01,1.62,1.60,0.02,-0.08,-0.13,0.05
9/30/2016,10/7/2016,10/7/2016,1.12,1.12,0.00,1.61,1.73,-0.12,-0.09,0.02,-0.11
10/7/2016,10/14/2016,10/14/2016,1.12,1.12,0.00,1.76,1.80,-0.03,0.01,0.06,-0.05
10/14/2016,10/21/2016,10/21/2016,1.12,1.10,0.02,1.79,1.74,0.05,0.06,0.00,0.06
10/21/2016,10/28/2016,10/28/2016,1.10,1.09,0.01,1.73,1.85,-0.12,0.00,0.17,-0.17
10/28/2016,11/4/2016,11/4/2016,1.09,1.10,-0.01,1.85,1.78,0.07,0.17,0.14,0.04
11/4/2016,11/11/2016,11/11/2016,1.10,1.11,-0.02,1.82,2.15,-0.33,0.17,0.31,-0.14
11/11/2016,11/18/2016,11/18/2016,1.11,1.08,0.02,2.24,2.35,-0.12,0.35,0.27,0.08
11/18/2016,11/25/2016,11/25/2016,1.08,1.06,0.02,2.32,2.36,-0.03,0.29,0.24,0.05
11/25/2016,12/2/2016,12/2/2016,1.06,1.06,0.00,2.33,2.38,-0.06,0.23,0.28,-0.05
12/2/2016,12/9/2016,12/9/2016,1.06,1.07,-0.01,2.38,2.47,-0.09,0.30,0.37,-0.06
12/9/2016,12/16/2016,12/16/2016,1.05,1.06,0.00,2.51,2.59,-0.08,0.41,0.32,0.10
12/16/2016,12/23/2016,12/23/2016,1.05,1.04,0.01,2.58,2.54,0.04,0.32,0.22,0.10
12/23/2016,12/30/2016,12/30/2016,1.04,1.04,0.00,2.56,2.45,0.11,0.22,0.21,0.01
12/30/2016,1/6/2017,1/6/2017,1.05,1.05,-0.01,2.48,2.42,0.06,0.19,0.30,-0.11
1/6/2017,1/13/2017,1/13/2017,1.05,1.05,0.00,2.43,2.40,0.03,0.31,0.34,-0.03
1/13/2017,1/20/2017,1/20/2017,1.05,1.06,-0.01,2.35,2.47,-0.11,0.31,0.42,-0.11
1/20/2017,1/27/2017,1/27/2017,1.06,1.07,-0.01,2.43,2.49,-0.05,0.40,0.46,-0.07
1/27/2017,2/3/2017,2/3/2017,1.07,1.07,0.00,2.48,2.47,0.01,0.48,0.41,0.07
2/3/2017,2/10/2017,2/10/2017,1.07,1.08,-0.01,2.46,2.41,0.05,0.42,0.32,0.09
2/10/2017,2/17/2017,2/17/2017,1.08,1.06,0.01,2.42,2.42,0.01,0.33,0.30,0.02
2/17/2017,2/24/2017,2/24/2017,1.06,1.06,0.00,2.44,2.32,0.13,0.32,0.19,0.14
2/24/2017,3/3/2017,3/3/2017,1.06,1.06,0.01,2.34,2.48,-0.14,0.20,0.35,-0.15
3/3/2017,3/10/2017,3/10/2017,1.06,1.06,-0.01,2.48,2.58,-0.10,0.33,0.48,-0.15
3/10/2017,3/17/2017,3/17/2017,1.06,1.07,-0.01,2.58,2.50,0.08,0.47,0.43,0.03
3/17/2017,3/24/2017,3/24/2017,1.07,1.07,-0.01,2.50,2.42,0.08,0.44,0.41,0.03
3/24/2017,3/31/2017,3/31/2017,1.07,1.08,-0.01,2.37,2.40,-0.03,0.39,0.33,0.05
3/31/2017,4/7/2017,4/7/2017,1.08,1.07,0.02,2.40,2.38,0.02,0.32,0.23,0.09
4/7/2017,4/14/2017,4/14/2017,1.07,1.06,0.01,2.38,2.23,0.15,0.24,0.19,0.05
4/14/2017,4/21/2017,4/21/2017,1.06,1.06,0.00,2.20,2.24,-0.03,0.17,0.25,-0.08
4/21/2017,4/28/2017,4/28/2017,1.06,1.07,-0.01,2.31,2.28,0.03,0.36,0.32,0.04
4/28/2017,5/5/2017,5/5/2017,1.09,1.09,0.00,2.29,2.35,-0.06,0.33,0.42,-0.09
5/5/2017,5/12/2017,5/12/2017,1.09,1.10,-0.01,2.35,2.33,0.02,0.42,0.39,0.02
5/12/2017,5/19/2017,5/19/2017,1.10,1.09,0.01,2.33,2.24,0.10,0.40,0.37,0.03
5/19/2017,,,1.09,1.12,-0.03,,,,,,
